VISa6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISa6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISli1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISli2/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISli4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISli5,0.00021137796647963114,0.0007600600863378005,1.2117728697615493e-05,6.23831385957218e-05,1.751894703710078e-05,0.0005850828866210865,9.634319997674443e-05,0.00041915870985432873,2.325547529985191e-07,0.0,3.951251227961525e-07,0.058584947335092646,0.00044786400700870315,0.013522746421298698,0.0016591593831483471,3.397282788634919e-05,7.760014359279777e-06,4.75448316113838e-06,6.623075057034025e-05,3.622815041269764e-05,0.0,4.856357904109724e-05,6.1740480113688755e-06,2.7483271136780356e-05,6.70164449370771e-06,0.00011751725057700624,0.00043974323297765007,0.0008259160018305442,0.002022858716755811,0.0,0.0011383378908871428,1.2187613295186325e-07,2.4299417439602907e-06,0.0024120328445477704,2.1685341571834503e-05,2.3985126996481804e-05,0.0005004893694269029,0.013509927182703427,4.017651457089462e-06,5.034228001483442e-07,5.3594143393734395e-05,6.492758697468641e-05,0.0,9.615880200822416e-06,0.00024342101077261185,0.002335797117618648,0.0003756112281208564,4.383812113785193e-07,2.079330433365325e-05,0.0040673352134610085,5.027914581708166e-06,2.4710883538223e-07,0.0026544041128976174,1.7998595898174436e-05,0.00017491803947977083,4.000734804178233e-05,4.62708057188808e-06,0.0002597676841679985,9.319669194502766e-07,2.844036536867191e-05,4.91386327595185e-06,2.1343307875404687e-05,1.021319682972956e-05,6.2384395182322664e-06,0.00014697316960097707,1.8253937277653388e-05,0.001359635268607618,1.3240564588781317e-05,0.0091076937969774,5.820397787877147e-06,3.29909660075301e-05,5.686333607675471e-05,3.7211657734970736e-05,0.0007578282315271759,3.52314632906233e-08,6.054462626611654e-05,0.0,1.478119797507373e-06,0.00023390974839505936,4.0691046634540394e-05,0.00194393519747169,0.0015801324058740743,9.845187701342328e-06,0.0001632428655667402,0.00015392920460343654,1.0273731085793483e-05,8.9504838740595e-07,1.8830198440044018e-06,9.990903627217569e-08,5.9614342083142744e-06,0.008729284016513511,0.003678252503864075,6.417543231930865e-05,0.009292021773657516,5.86221988334345e-05,2.962523089272987e-05,0.0,0.00013622224526587065,0.00014650762243132034,0.00041930304876969834,0.03943715724898012,3.042007382833994e-08,3.8835051351557734e-06,0.003990379336755723,7.117016809244983e-06,0.000245954173519031,0.0016514069100498762,3.212272884555109e-06,0.0,3.4082732446749055e-05,0.0010054626672124293,7.781119176355022e-07,3.6954156956703343e-09,0.00640659494399044,2.679846710108043e-05,1.0889628088618434e-06,6.469722943859922e-06,0.0016760618937520409,3.9005375603102565e-07,1.6305596913848843e-06,0.02177689692593719,0.0008503805400227735,0.0027023086777741186,0.4055006143293883,7.968490081111668e-06,0.09178049185950506,3.767928348296616e-05,8.870073387649762e-06,0.1713604603550936,0.00024940755706905434,0.28838444187452916,1.1401062956314203e-05,0.09138083261878867,2.0459508409418814e-05,4.9366324339261104e-05,0.0669009509055238,0.00024095521822394068,0.00017572748038219288,4.522476364112854e-06,1.3828903933556017e-06,5.587675003862626e-07,0.0006014150460128134,3.1508592338755797e-06,0.001601019762395146,2.5273448907108487e-05,0.00012094305566279218,0.0022891960137425677,0.002100615866335207,2.400748984966508e-06,4.538179372933595e-05,0.0002015832103911395,0.000372226947403856,0.13943514031799217,2.216479222289835e-06,0.0009157215689284433,0.23448648911557698,1.0627542056490233e-05,0.00034439850998368407,0.0001707961901526065,7.607464450350227e-05,0.0,0.0001158744738572032,2.3691431555275094e-05,0.0021353879526845717,0.0009270975301899996,8.601419067058726e-07,0.0003292067547016287,6.054242434354244e-06,1.428419868656611e-06,1.2555678411349378e-05,0.00018485206084350417,0.0010557616677894992,0.0005383012313885908,0.00013142856866914755,6.876620996141164e-07,0.0015656317103237502,2.532464685301468e-05,5.876443887437314e-05,0.00035717579732207874,2.055025905328397e-06,0.0010366437322533641,1.7551961096423358e-05,1.1337248959513975e-07,3.7489852825513625e-05,0.5734923089805403,0.0007814759630587344,4.457203628685659e-06,1.6780201780133403e-05,2.663916826637241e-05,5.163457593114703e-05,0.0003319892110946392,4.976273194307923e-06,0.00022149251909516017,0.004463082473529012,9.823110465396512e-07,0.0030353477678114645,0.0040741889909105865,0.00027970404143592243,4.163113463786622e-06,0.027284691894524975,5.951440040294792e-06,0.003118017032791517,3.037053233462553e-08,3.883403084016304e-07,1.5826546305076685e-07,1.1853113006198232e-06,5.600515458737439e-06,0.0,0.00012766073450620752,0.0005588799237892473,0.00028008906768886127,0.0009609500511463633,2.2208467744109694e-06,4.96794830770329e-08,0.0024837170801076448,6.159334621283632e-09,2.800023232913717e-05,1.2539906965445737e-06,1.122069542553187e-05,2.290414944115439e-06,6.647427241994974e-05,0.05818796510759153,7.032924365686717e-09,0.0062131450915905205,0.11247028684929798,0.028245351963529463,8.772854782460185e-06,4.618551722495268e-06,2.102750422158064e-06,2.1609618072129944e-05,0.0,0.026209410892701464,0.0007644782025109682,0.005748443005263414,0.013002966212010697,0.00027093744421635116,2.8915595042857795e-05,0.0004996555718734223,0.00016251442196478725,1.394463141112187e-05,6.129804569354746e-05,3.494231093195834e-06,0.0005526539638307632,0.00020609292244587682,0.004157059541045639,6.072056658013025e-05,0.0002148427761551973,1.373418499676853e-06,0.005170509427491771,2.1607569022451477e-06,2.191678942453061e-05,2.4407765558383913e-07,1.1600978535703259e-07,0.00966816406549984,5.905288545411742e-06,0.08786678539687082,8.447975855424854e-05,0.06389601259051185,3.120262542659858e-05,0.0003161511060745014,0.05462219551401703,0.0010065165391240857,0.026063538131941306,0.00012230930942199562,0.000675005975369315,0.0004462386097752881,0.0788830994187217,0.00039408554202006936,3.107935737333671e-05,0.0002307272433857801,0.009148121682779961,1.2766309919841564e-06,0.0014706212187823105,0.00016051749624143428,6.296047166343717e-05,6.192634344571209e-05,5.336830867906285e-05,0.0012880163696153385,0.0005006069052462024,2.3029530929737744e-06,1.0602995045797128e-05,0.0016372141406846869,1.3600232657489342e-05,8.498263121892754e-06,2.3282651853257245e-08,4.584890770107258e-06,3.4204172870407715e-06,9.622036571954595e-07,9.689589713065958e-05,0.001052550289099791,0.06173705000822481,0.27409099120842784,0.2563532104617671,0.0006038607680238783,0.0047251185108172266,0.0,5.496329028400587e-07,1.2029041540628782e-08,9.156965509311321e-06,0.0,5.11100263024314e-07,0.00020810204411023542,0.00014776574349334144,4.299995357302434e-05,1.2414464669362995e-06,3.847085855867542e-06,1.613496990677576e-05,5.7371809816686437e-05,2.983222893697913e-06,2.387429861384685e-06,1.4077266592649768e-06,3.1579138508831014e-08,1.1917001542297169e-07,7.77476457427072e-05,0.00022234981799173462,4.593556842504959e-06,4.326735635411176e-06,1.6247567501929887e-06,0.00047716698731834953,9.897229689446057e-05,2.068656894344282e-06,2.3520754059279025e-06,4.5166286056248854e-07,1.8691449234235112e-06,0.0012060870251030121,0.00021729800611961094,0.0014635637941721239,0.00012827891681043088,7.584825739046976e-05,4.21561827878529e-07,4.265076379277544e-06,1.4277285572461551e-05,7.956413034848036e-08,0.0,2.1608325084798707e-07,9.75555823587408e-05,7.163820106669798e-06,4.2403666378432764e-06,0.0004005927399511596,5.284695347846106e-05,0.0002610075163446661,0.0002556742175855968,0.0,0.0004344706811887016,1.49900731710436e-08,2.3306229075770763e-05,0.00029765408544335514,3.885076052699189e-05,4.794493005838855e-06,2.2040341551282356e-05,0.0025496883869269176,1.2058771373727053e-05,1.6667179561648625e-06,3.819960796279606e-05,1.3214954366814805e-05,2.9673239678261683e-08,6.737661291672818e-06,0.00011614790884394959,7.675233249708407e-06,8.565554440122612e-05,1.1954468554246266e-06,2.9604331278900836e-05,3.254063822049303e-06,5.0172010332971695e-06,3.5704374156646164e-07,1.8489015399393936e-06,6.5263246824542875e-06,5.0723041759307596e-05,3.733229678609381e-06,2.180611668216826e-06,7.039617254409485e-05,2.825700134229991e-07,2.5072121029791705e-05,3.2836777085034747e-06,5.1924762075079915e-06,2.922956310301647e-06,4.2333929884893894e-05,1.1315761723476738e-05,7.097110291828071e-06,1.2554837667266838e-05,3.993896902293751e-05,6.394570989773216e-05,1.737367237135339e-05,3.3371463742744377e-05,7.473941549862e-08,4.12507676006307e-05,6.097450969864021e-08,7.844099724850725e-07,1.8336746171898038e-05,1.2259626008639508e-06,7.459118377913623e-05,2.330085389028107e-05,8.058230408000542e-06,1.9899499928567964e-07,5.8987482407396304e-08,2.2018364066561364e-05,1.4262287283815424e-06,4.433102964484485e-06,2.3249205152877182e-07,4.8354169226322005e-06,0.0001793533931624169,0.0009871150840282145,1.0210407457347365e-05,0.0002149683360154373,5.800861905108353e-05,2.4056504667226508e-05,1.6042766609895184e-07,1.9749915377599935e-05,0.0,4.383949122879322e-06,0.0017179302184989578,0.0,1.710239522959742e-06,9.57622906801254e-05,4.99111490326916e-06,0.00010421899892925897,0.00021384894774344407,1.0289549975009562e-05,0.0,1.2434674724653106e-05,8.098431479945583e-05,3.1359268895788487e-06,1.3180206026001877e-07,0.00031162298584700023,3.4447963314146603e-06,2.1746239111196607e-06,8.262560802569696e-06,0.00012756888300875864,8.506159893410145e-09,2.132836475853214e-08,0.002323069284964157,2.9799429811598538e-05,0.00026701550507967015,0.04825227320390312,1.323647242806577e-06,0.011887948359607867,2.236773087516715e-05,1.176850262134777e-05,0.013715132298928342,0.0008092876094834585,0.0371935372976096,2.0521773015053968e-05,0.010366924866837891,7.06518487971296e-06,2.9883539815799803e-06,0.010996006343415693,2.17173573649856e-05,3.187321068540577e-05,4.126682690160746e-06,4.306930433908986e-06,2.2942979767477156e-09,0.0003176439809306574,1.6320208798884108e-06,0.00032974770913010856,3.780145059289154e-05,0.00011960911079337453,0.0005009085044117743,0.0016430611032870058,9.992353398047271e-06,2.0571145652961843e-05,0.0001470590623763488,9.659487177845892e-07,0.01035343016203689,6.101986733441616e-08,3.992167890637096e-05,0.0996997638752586,1.7915790417526678e-06,0.000501244877676455,5.597767893193936e-06,9.733323586739348e-06,0.0,5.8619908272523965e-08,2.240253142142472e-05,0.0004894755773803856,0.0015486430125556101,4.982013301083785e-07,0.0008150252626939235,1.5880554721996687e-06,5.239691728918746e-07,7.73290196320886e-07,1.2940729178760529e-06,0.0001240830628567461,0.00026113772477593126,0.00011518810654371536,5.000754097600771e-07,4.31342031285902e-06,2.9954028258017435e-06,6.268371353862197e-06,0.0001502606137364637,1.4205228742531817e-06,0.0006775302064948176,2.2480195878559146e-05,0.0,9.72418521134961e-06,0.03268164053167168,0.0003643442189633405,1.304220613986361e-06,1.0304057695975644e-05,5.782562443288809e-06,2.1035457298000293e-05,3.0211363796626613e-07,7.988760671651107e-06,2.8816173557731272e-06,0.001487012090173697,2.050246032363128e-07,0.004395162625434368,0.00024039505162938056,8.430785385371564e-07,1.9060382890912526e-05,0.0014040783219235508,3.5716072883779385e-06,0.0015500379254502292,0.0,1.986287354477075e-07,1.2516355016750344e-06,9.729636196042471e-06,4.080295181402586e-06,0.00020954619475033773,7.025901198319748e-05,1.6347439189925545e-05,0.0005420696409266,1.5328549448225346e-06,3.020902805566924e-07,0.0005501796886643493,6.345909498936396e-07,6.164189112735728e-05,2.2936111732681305e-06,7.338180748056881e-06,2.1105484013093558e-07,9.234617028958407e-08,0.0025221156691642185,1.40440636056233e-07,0.0014761977424649032,0.009738136854905047,0.00811616205120165,9.189567567533997e-06,2.6715775699190808e-05,1.2112781664236058e-07,9.26826670652908e-06,0.0,0.008982958517184383,0.00037104455986991525,0.001161842325114106,0.001592736633028835,0.0006338330016373412,1.0947000592559083e-06,9.678925361138107e-05,0.0004198627640634138,4.6074661153589226e-05,8.946427921105886e-05,6.263207986397614e-07,0.00034121801428754176,7.328417766410367e-05,0.0010494567165886494,3.4642822117204654e-05,0.00011924074006904113,3.4566312688423895e-06,0.0004197604794171639,2.844337275650775e-05,9.469896171092267e-07,1.2515518655594573e-05,0.00033570847958081255,1.7055363574208488e-05,0.0020200071739964187,3.901966317100328e-05,0.010049839295740975,3.1887569380878154e-05,0.00016081056137887858,0.0072485788443468905,0.0006281912738861712,0.004914969444814089,1.509222800534285e-06,2.497297775430764e-05,0.0008878771891192484,0.03207125044182727,1.1890025895785296e-06,1.2500539050482698e-05,0.0005069061463521058,0.001753099463377638,3.681975972301045e-06,0.0006377876423740465,4.519859504214489e-08,7.772150389715342e-05,5.615049188858584e-05,6.772080361746416e-07,0.00022516558793109938,1.2800267834216738e-06,5.182910267888617e-06,7.545661140128638e-07,0.00026855435173370337,6.3497507976774755e-06,9.28871095072138e-06,1.1610780351202863e-07,5.693062268625525e-07,5.897649096572135e-07,4.297003173585261e-06,5.655186798417402e-05,2.8915392297341513e-05,0.00414320527220537,0.024004948447997634,0.07183562478932895,7.219306338045403e-05,0.0002062598040011883,1.4153010208941084e-06,2.900357590587383e-07,0.0,1.1962598649673558e-07,0.0,5.556883840091885e-07,3.0880429897862133e-06,3.55354977443767e-07,1.953907735023557e-08,2.1738892428402323e-06,9.703773062746654e-07,0.00016226993887501426,1.8996295358719134e-06,1.904106207910828e-06,5.144736734875647e-07,5.853258514134184e-08,1.2153913036812948e-09,1.415367475338395e-06
VISli6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISli6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISpor1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISpor2/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VISpor4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
